Bicyclestop-ID,District_ID,Zipcode,District
304288,14,28030,moratalaz
304289,14,28030,moratalaz
304291,14,28030,moratalaz
305698,14,28030,moratalaz
305699,14,28030,moratalaz
305700,14,28030,moratalaz
305701,14,28030,moratalaz
305702,14,28030,moratalaz
305703,14,28030,moratalaz
305796,14,28030,moratalaz
305797,14,28030,moratalaz
305799,14,28030,moratalaz
294566,14,28030,moratalaz
7930089,3,28007,retiro
294567,14,28030,moratalaz
294568,14,28030,moratalaz
294569,14,28030,moratalaz
7930090,3,28007,retiro
294570,14,28030,moratalaz
299318,14,28030,moratalaz
7930093,3,28007,retiro
299320,14,28030,moratalaz
299321,14,28030,moratalaz
7930094,3,28007,retiro
7938841,3,28007,retiro
7930095,3,28007,retiro
7938842,3,28007,retiro
303680,14,28030,moratalaz
7930096,3,28007,retiro
7938843,3,28007,retiro
303681,14,28030,moratalaz
303682,14,28030,moratalaz
303684,14,28030,moratalaz
245385,19,28032,vicalvaro
245389,19,28032,vicalvaro
245721,19,28032,vicalvaro
248585,19,28032,vicalvaro
248586,19,28032,vicalvaro
248588,19,28032,vicalvaro
248589,19,28032,vicalvaro
248590,19,28032,vicalvaro
248591,19,28032,vicalvaro
248592,19,28032,vicalvaro
248594,19,28032,vicalvaro
248674,19,28032,vicalvaro
248675,19,28032,vicalvaro
253475,19,28032,vicalvaro
253476,19,28032,vicalvaro
253477,19,28032,vicalvaro
253880,19,28032,vicalvaro
253926,19,28032,vicalvaro
3577576,14,28030,moratalaz
7938844,3,28007,retiro
258712,19,28032,vicalvaro
7938846,3,28007,retiro
260434,19,28032,vicalvaro
262604,19,28032,vicalvaro
264140,19,28032,vicalvaro
265013,19,28032,vicalvaro
265887,19,28032,vicalvaro
279278,19,28032,vicalvaro
288423,19,28032,vicalvaro
288424,19,28032,vicalvaro
289112,19,28032,vicalvaro
289113,19,28032,vicalvaro
289114,19,28032,vicalvaro
295162,19,28032,vicalvaro
295163,19,28032,vicalvaro
295164,19,28032,vicalvaro
295187,19,28032,vicalvaro
295188,19,28032,vicalvaro
295189,19,28032,vicalvaro
295310,19,28032,vicalvaro
295317,19,28032,vicalvaro
7938848,5,28002,chamartin
7938849,5,28002,chamartin
8803071,8,28029,fuencarral-el pardo
8804544,10,28044,latina
295377,19,28032,vicalvaro
7938850,5,28002,chamartin
296404,19,28032,vicalvaro
297319,19,28032,vicalvaro
7938851,5,28002,chamartin
7938852,5,28002,chamartin
243547,19,28032,vicalvaro
243704,19,28032,vicalvaro
243706,19,28032,vicalvaro
243707,19,28032,vicalvaro
7938855,5,28002,chamartin
245809,19,28032,vicalvaro
245810,19,28032,vicalvaro
8803072,8,28029,fuencarral-el pardo
8804545,10,28044,latina
254174,19,28032,vicalvaro
3908855,21,28042,barajas
254175,19,28032,vicalvaro
259423,19,28032,vicalvaro
3924851,16,28043,hortaleza
259523,19,28032,vicalvaro
268429,19,28032,vicalvaro
282118,19,28032,vicalvaro
287340,19,28032,vicalvaro
295375,19,28032,vicalvaro
295376,19,28032,vicalvaro
295378,19,28032,vicalvaro
295379,19,28032,vicalvaro
295393,19,28032,vicalvaro
295394,19,28032,vicalvaro
295395,19,28032,vicalvaro
287341,19,28032,vicalvaro
7938856,5,28002,chamartin
7938857,5,28002,chamartin
8803073,8,28029,fuencarral-el pardo
8804546,10,28044,latina
8807289,1,28013,centro
8823953,8,28029,fuencarral-el pardo
7938858,5,28002,chamartin
8798163,14,28030,moratalaz
7938859,5,28002,chamartin
260450,13,28038,puente de vallecas
270474,13,28038,puente de vallecas
270475,13,28038,puente de vallecas
270476,13,28038,puente de vallecas
270477,13,28038,puente de vallecas
270478,13,28038,puente de vallecas
296198,13,28038,puente de vallecas
296199,13,28038,puente de vallecas
296200,13,28038,puente de vallecas
296201,13,28038,puente de vallecas
297362,13,28038,puente de vallecas
296197,13,28038,puente de vallecas
248796,13,28038,puente de vallecas
248797,13,28038,puente de vallecas
248798,13,28038,puente de vallecas
249398,13,28038,puente de vallecas
249399,13,28038,puente de vallecas
249400,13,28038,puente de vallecas
249401,13,28038,puente de vallecas
257800,13,28038,puente de vallecas
258895,13,28038,puente de vallecas
258896,13,28038,puente de vallecas
258897,13,28038,puente de vallecas
258898,13,28038,puente de vallecas
259065,13,28038,puente de vallecas
259615,13,28038,puente de vallecas
259616,13,28038,puente de vallecas
260287,13,28038,puente de vallecas
260288,13,28038,puente de vallecas
260289,13,28038,puente de vallecas
268630,13,28038,puente de vallecas
295441,13,28038,puente de vallecas
295442,13,28038,puente de vallecas
295443,13,28038,puente de vallecas
295444,13,28038,puente de vallecas
295445,13,28038,puente de vallecas
295446,13,28038,puente de vallecas
295447,13,28038,puente de vallecas
296217,13,28038,puente de vallecas
296218,13,28038,puente de vallecas
296219,13,28038,puente de vallecas
296498,13,28038,puente de vallecas
296499,13,28038,puente de vallecas
296500,13,28038,puente de vallecas
296501,13,28038,puente de vallecas
296502,13,28038,puente de vallecas
297621,13,28038,puente de vallecas
297622,13,28038,puente de vallecas
297623,13,28038,puente de vallecas
297624,13,28038,puente de vallecas
241108,13,28038,puente de vallecas
242109,13,28038,puente de vallecas
242110,13,28038,puente de vallecas
242122,13,28038,puente de vallecas
242123,13,28038,puente de vallecas
242124,13,28038,puente de vallecas
242273,13,28038,puente de vallecas
242275,13,28038,puente de vallecas
242276,13,28038,puente de vallecas
242304,13,28038,puente de vallecas
242305,13,28038,puente de vallecas
242307,13,28038,puente de vallecas
242435,13,28038,puente de vallecas
242436,13,28038,puente de vallecas
242437,13,28038,puente de vallecas
242438,13,28038,puente de vallecas
246475,13,28038,puente de vallecas
246476,13,28038,puente de vallecas
246477,13,28038,puente de vallecas
246927,13,28038,puente de vallecas
249224,13,28038,puente de vallecas
249512,13,28038,puente de vallecas
249718,13,28038,puente de vallecas
253254,13,28038,puente de vallecas
257016,13,28038,puente de vallecas
259711,13,28038,puente de vallecas
259794,13,28038,puente de vallecas
260261,13,28038,puente de vallecas
260262,13,28038,puente de vallecas
260263,13,28038,puente de vallecas
260451,13,28038,puente de vallecas
295814,13,28038,puente de vallecas
295815,13,28038,puente de vallecas
295816,13,28038,puente de vallecas
295817,13,28038,puente de vallecas
296062,13,28038,puente de vallecas
296063,13,28038,puente de vallecas
296064,13,28038,puente de vallecas
296065,13,28038,puente de vallecas
296066,13,28038,puente de vallecas
240975,13,28038,puente de vallecas
242229,13,28038,puente de vallecas
242771,13,28038,puente de vallecas
242772,13,28038,puente de vallecas
242773,13,28038,puente de vallecas
249651,13,28038,puente de vallecas
297306,13,28038,puente de vallecas
297307,13,28038,puente de vallecas
297308,13,28038,puente de vallecas
297309,13,28038,puente de vallecas
247272,13,28038,puente de vallecas
247920,13,28038,puente de vallecas
247921,13,28038,puente de vallecas
247922,13,28038,puente de vallecas
248380,13,28038,puente de vallecas
248381,13,28038,puente de vallecas
248382,13,28038,puente de vallecas
248383,13,28038,puente de vallecas
248799,13,28038,puente de vallecas
260369,13,28038,puente de vallecas
264411,13,28038,puente de vallecas
269405,13,28038,puente de vallecas
296339,13,28038,puente de vallecas
296377,13,28038,puente de vallecas
296378,13,28038,puente de vallecas
296406,13,28038,puente de vallecas
296407,13,28038,puente de vallecas
296408,13,28038,puente de vallecas
296409,13,28038,puente de vallecas
8804547,10,28044,latina
8807288,1,28013,centro
8823957,8,28029,fuencarral-el pardo
8798217,14,28030,moratalaz
7100127,3,28007,retiro
7100128,3,28007,retiro
7100129,3,28007,retiro
7100130,3,28007,retiro
8798218,14,28030,moratalaz
8767201,16,28043,hortaleza
8807287,1,28013,centro
8823961,8,28029,fuencarral-el pardo
8798774,14,28030,moratalaz
264133,18,28031,villa de vallecas
268905,18,28031,villa de vallecas
8807286,1,28013,centro
8823964,8,28029,fuencarral-el pardo
8798766,14,28030,moratalaz
286877,18,28031,villa de vallecas
286878,18,28031,villa de vallecas
286879,18,28031,villa de vallecas
286880,18,28031,villa de vallecas
8798775,14,28030,moratalaz
286944,18,28031,villa de vallecas
286946,18,28031,villa de vallecas
8798801,14,28030,moratalaz
286947,18,28031,villa de vallecas
287329,18,28031,villa de vallecas
287330,18,28031,villa de vallecas
8798814,14,28030,moratalaz
287331,18,28031,villa de vallecas
287332,18,28031,villa de vallecas
287333,18,28031,villa de vallecas
287456,18,28031,villa de vallecas
287457,18,28031,villa de vallecas
287458,18,28031,villa de vallecas
287459,18,28031,villa de vallecas
287460,18,28031,villa de vallecas
287952,18,28031,villa de vallecas
287953,18,28031,villa de vallecas
287954,18,28031,villa de vallecas
287955,18,28031,villa de vallecas
287991,18,28031,villa de vallecas
287992,18,28031,villa de vallecas
287993,18,28031,villa de vallecas
288266,18,28031,villa de vallecas
288267,18,28031,villa de vallecas
288463,18,28031,villa de vallecas
288464,18,28031,villa de vallecas
288516,18,28031,villa de vallecas
288517,18,28031,villa de vallecas
288518,18,28031,villa de vallecas
288519,18,28031,villa de vallecas
288853,18,28031,villa de vallecas
288854,18,28031,villa de vallecas
288855,18,28031,villa de vallecas
288856,18,28031,villa de vallecas
289042,18,28031,villa de vallecas
289043,18,28031,villa de vallecas
289115,18,28031,villa de vallecas
289116,18,28031,villa de vallecas
289117,18,28031,villa de vallecas
289286,18,28031,villa de vallecas
289287,18,28031,villa de vallecas
289288,18,28031,villa de vallecas
289289,18,28031,villa de vallecas
289290,18,28031,villa de vallecas
289829,18,28031,villa de vallecas
290472,18,28031,villa de vallecas
290473,18,28031,villa de vallecas
290474,18,28031,villa de vallecas
290771,18,28031,villa de vallecas
290774,18,28031,villa de vallecas
294039,18,28031,villa de vallecas
294042,18,28031,villa de vallecas
294043,18,28031,villa de vallecas
294045,18,28031,villa de vallecas
294040,18,28031,villa de vallecas
294046,18,28031,villa de vallecas
294047,18,28031,villa de vallecas
295098,18,28031,villa de vallecas
295099,18,28031,villa de vallecas
